"region","BCR","route","origin","stop","year","month","day","datetime","doy","sun","temp","wind","sky","lat","long","coni","coni.pres","coni.range","copo","copo.pres","copo.range","ewpw","ewpw.pres","ewpw.range","type","bbsroute"
4,11,442,"BBS",2,2018,6,25,"2018-06-26 03:29:00",177,-0.228637488153247,1,2,1,50.484691,-113.414948,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",3,2018,6,25,"2018-06-26 03:42:00",177,-0.0134905340274187,1,2,1,50.484573,-113.437892,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",4,2018,6,25,"2018-06-26 03:54:00",177,0.18772185292509,1,2,1,50.469993,-113.43791,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",5,2018,6,25,"2018-06-26 04:07:00",177,0.405578490893046,1,2,1,50.455674,-113.437924,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",6,2018,6,25,"2018-06-26 04:19:00",177,0.604047433866395,1,3,1,50.45558,-113.461008,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",7,2018,6,25,"2018-06-26 04:29:00",177,0.76918571220504,1,2,1,50.455583,-113.483931,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",8,2018,6,25,"2018-06-26 04:39:00",177,0.934309517145156,1,3,1,50.45572,-113.506904,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",9,2018,6,25,"2018-06-26 04:50:00",177,1.11613541285197,1,2,1,50.455645,-113.52961,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",10,2018,6,25,"2018-06-26 05:00:00",177,1.28125796973705,1,3,1,50.455534,-113.552911,0,0,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",11,2018,6,25,"2018-06-26 05:10:00",177,1.44638404687246,1,3,1,50.455614,-113.575921,1,1,1,0,0,0,0,0,0,"WR",209
4,11,442,"BBS",12,2018,6,25,"2018-06-26 05:20:00",177,1.61153876682123,1,3,1,50.455663,-113.59854,1,1,1,0,0,0,0,0,0,"WR",209
11,10,521,"BBS",12,2018,6,29,"2018-06-30 05:07:00",181,1.24976707319419,1,1,2,49.18766667,-117.4370333,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",7,2018,6,29,"2018-06-30 04:24:00",181,0.53998012224833,1,1,2,49.1919217,-117.3289315,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",10,2018,6,29,"2018-06-30 04:49:00",181,0.952902096245023,1,1,2,49.18465,-117.3934667,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",8,2018,6,29,"2018-06-30 04:32:00",181,0.671771788729561,1,1,2,49.1918,-117.3522,1,1,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",6,2018,6,29,"2018-06-30 04:15:00",181,0.39156946513388,1,1,3,49.1915823,-117.3054777,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",11,2018,6,29,"2018-06-30 04:59:00",181,1.11793217976888,1,1,2,49.1882398,-117.4138946,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",9,2018,6,29,"2018-06-30 04:40:00",181,0.804292490217421,1,1,2,49.18705,-117.36985,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",5,2018,6,29,"2018-06-30 04:07:00",181,0.259612706303596,1,1,3,49.19208333,-117.28425,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",4,2018,6,29,"2018-06-30 03:59:00",181,0.127546574009788,1,1,3,49.19111667,-117.26635,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",3,2018,6,29,"2018-06-30 03:51:00",181,-0.00432755066288948,1,1,3,49.17706667,-117.2606,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",2,2018,6,29,"2018-06-30 03:42:00",181,-0.153043303489685,1,1,3,49.16276667,-117.25775,0,0,1,0,0,0,0,0,0,"WR",6
11,10,521,"BBS",1,2018,6,29,"2018-06-30 03:33:00",181,-0.301791503429413,1,1,2,49.14681667,-117.2572667,0,0,1,0,0,0,0,0,0,"WR",6
11,10,543,"BBS",12,2018,7,11,"2018-07-12 03:28:00",193,-0.378638036582206,1,1,2,50.46709788,-117.2000696,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",10,2018,7,11,"2018-07-12 03:46:00",193,-0.073349341352781,1,1,1,50.43703932,-117.1546709,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",9,2018,7,11,"2018-07-12 03:55:00",193,0.0782224643230442,1,1,1,50.42315478,-117.1467565,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",7,2018,7,11,"2018-07-12 04:13:00",193,0.381745171017116,1,1,1,50.40602383,-117.1132115,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",11,2018,7,11,"2018-07-12 03:38:00",193,-0.208530189924769,1,0,2,50.44553953,-117.1727966,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",8,2018,7,11,"2018-07-12 04:04:00",193,0.23012157049444,1,0,1,50.41626315,-117.1260304,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",6,2018,7,11,"2018-07-12 04:21:00",193,0.516820152468153,1,1,1,50.39872822,-117.0952969,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",5,2018,7,11,"2018-07-12 04:30:00",193,0.66852399335967,1,1,0,50.38783831,-117.0819959,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",4,2018,7,11,"2018-07-12 04:38:00",193,0.803512497676742,1,1,1,50.3787823,-117.0673535,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",3,2018,7,11,"2018-07-12 04:47:00",193,0.955693950388167,1,0,0,50.36691153,-117.0479751,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",2,2018,7,11,"2018-07-12 04:57:00",193,1.12583937704563,1,0,0,50.34626181,-117.0189878,0,0,1,0,0,0,0,0,0,"WR",218
11,10,543,"BBS",1,2018,7,11,"2018-07-12 05:05:00",193,1.26109854777654,1,0,0,50.33728782,-117.0001686,0,0,1,0,0,0,0,0,0,"WR",218
4,6,448,"BBS",12,2018,7,8,"2018-07-09 05:25:00",190,1.61860254784425,1,1,1,51.2973633,-114.9457245,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",11,2018,7,8,"2018-07-09 05:09:00",190,1.354352768196,1,1,1,51.2770248,-114.934177,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",10,2018,7,8,"2018-07-09 04:57:00",190,1.15559098806646,1,1,1,51.2812996,-114.9104004,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",8,2018,7,8,"2018-07-09 04:34:00",190,0.778047584427728,1,1,1,51.292038,-114.8104553,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",9,2018,7,8,"2018-07-09 04:45:00",190,0.960125065644583,1,1,1,51.2824249,-114.8409882,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",7,2018,7,8,"2018-07-09 04:25:00",190,0.630653777387408,1,1,1,51.2806053,-114.7852402,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",6,2018,7,8,"2018-07-09 04:14:00",190,0.451150231824982,1,1,1,51.2657356,-114.7458267,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",5,2018,7,8,"2018-07-09 04:03:00",190,0.272847011420463,1,1,1,51.2540474,-114.6845245,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",4,2018,7,8,"2018-07-09 03:52:00",190,0.0925668493906642,1,3,1,51.2343636,-114.6625748,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",3,2018,7,8,"2018-07-09 03:43:00",190,-0.0573185527986944,1,2,1,51.2274742,-114.6692035,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",2,2018,7,8,"2018-07-09 03:31:00",190,-0.260481428702672,1,2,1,51.2175179,-114.7287292,0,0,1,0,0,0,0,0,0,"WR",215
4,10,448,"BBS",1,2018,7,8,"2018-07-09 03:21:00",190,-0.428869873881339,1,3,1,51.21046739,-114.7631042,0,0,1,0,0,0,0,0,0,"WR",215
4,11,372,"BBS",1,2018,7,12,"2018-07-13 02:22:00",194,-1.40274427354336,1,0,1,53.337695,-112.782088,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",12,2018,7,12,"2018-07-13 04:01:00",194,0.234515816900466,1,0,1,53.410957,-112.876421,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",10,2018,7,12,"2018-07-13 03:43:00",194,-0.0658805155091819,1,0,1,53.3965,-112.901526,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",7,2018,7,12,"2018-07-13 03:16:00",194,-0.512119798395368,1,0,1,53.35227,-112.903576,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",9,2018,7,12,"2018-07-13 03:35:00",194,-0.197899449401433,1,0,1,53.381276,-112.90195,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",11,2018,7,12,"2018-07-13 03:52:00",194,0.0857458168268188,1,0,1,53.396124,-112.877612,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",8,2018,7,12,"2018-07-13 03:25:00",194,-0.363353331552613,1,0,1,53.366867,-112.902803,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",6,2018,7,12,"2018-07-13 03:05:00",194,-0.694174410038524,1,0,1,53.337862,-112.903404,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",5,2018,7,12,"2018-07-13 02:58:00",194,-0.809244289861784,1,0,1,53.337845,-112.879458,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",4,2018,7,12,"2018-07-13 02:48:00",194,-0.974262518154251,1,0,1,53.337802,-112.854771,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",3,2018,7,12,"2018-07-13 02:40:00",194,-1.10597297079033,1,1,1,53.337786,-112.830432,0,0,1,0,0,0,0,0,0,"WR",28
4,11,372,"BBS",2,2018,7,12,"2018-07-13 02:31:00",194,-1.25434065083663,1,1,1,53.337674,-112.806078,0,0,1,0,0,0,0,0,0,"WR",28
93,4,749,"BBS",1,2018,7,14,"2018-07-15 06:24:00",196,-0.22293407327599,1,0,4,63.5910359,-135.8934272,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",2,2018,7,14,"2018-07-15 06:33:00",196,-0.0751649265156864,1,0,4,63.60453333,-135.88365,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",3,2018,7,14,"2018-07-15 06:43:00",196,0.0869293648004543,1,0,4,63.62503333,-135.8864333,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",4,2018,7,14,"2018-07-15 06:51:00",196,0.21755466328727,1,1,4,63.63871667,-135.8830167,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",5,2018,7,14,"2018-07-14 07:00:00",195,0.325776174532042,1,0,4,63.65158333,-135.8790833,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",6,2018,7,14,"2018-07-14 07:10:00",195,0.491667108403313,1,0,4,63.66088333,-135.8599833,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",7,2018,7,14,"2018-07-14 07:18:00",195,0.624183385372163,1,0,4,63.66873333,-135.8462667,1,1,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",8,2018,7,14,"2018-07-14 07:28:00",195,0.788531996541554,1,0,4,63.68016667,-135.8431833,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",9,2018,7,14,"2018-07-14 07:37:00",195,0.935061209599176,1,0,4,63.69351667,-135.8509833,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",10,2018,7,14,"2018-07-14 07:46:00",195,1.08125787927045,1,0,4,63.70508333,-135.8696333,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",11,2018,7,14,"2018-07-14 07:55:00",195,1.22824080473847,1,0,4,63.71938333,-135.8672833,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",12,2018,7,14,"2018-07-14 08:04:00",195,1.37561879250739,1,0,4,63.73575,-135.8519833,0,0,1,0,0,0,0,0,0,"WR",51
11,4,537,"BBS",1,2018,7,14,"2018-07-15 04:45:00",196,-1.1712249133322,1,3,1,60.0017961,-134.6602681,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",2,2018,7,14,"2018-07-15 04:56:00",196,-0.986349930697017,1,3,1,59.987499,-134.6675,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",3,2018,7,14,"2018-07-15 05:04:00",196,-0.851705304318003,1,3,1,59.973666,-134.677166,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",5,2018,7,14,"2018-07-15 05:22:00",196,-0.551550055411127,1,3,1,59.955499,-134.713333,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",4,2018,7,14,"2018-07-15 05:13:00",196,-0.701569956938425,1,3,1,59.963666,-134.696333,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",6,2018,7,14,"2018-07-15 05:31:00",196,-0.401494522425864,1,3,1,59.944,-134.736833,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",7,2018,7,14,"2018-07-15 05:40:00",196,-0.251444523599414,1,3,1,59.9345,-134.756166,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",8,2018,7,14,"2018-07-15 05:50:00",196,-0.0846673430999125,1,2,1,59.924166,-134.776333,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",9,2018,7,14,"2018-07-15 05:59:00",196,0.0659421381685483,1,2,1,59.912166,-134.792499,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",10,2018,7,14,"2018-07-15 06:08:00",196,0.217539213432207,1,3,1,59.898333,-134.797666,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",11,2018,7,14,"2018-07-15 06:17:00",196,0.369683000644049,1,3,1,59.885333,-134.792833,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",12,2018,7,14,"2018-07-15 06:27:00",196,0.538611261778406,1,3,1,59.870999,-134.789,0,0,1,0,0,0,0,0,0,"WR",137
4,6,376,"BBS",11,2018,7,11,"2018-07-12 05:27:00",193,1.38846776584784,1,1,1,53.546622,-116.6426027,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",12,2018,7,11,"2018-07-12 05:37:00",193,1.55351555764675,1,1,1,53.548814,-116.6639408,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",10,2018,7,11,"2018-07-12 05:17:00",193,1.22346494919724,1,1,1,53.54488097,-116.61998,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",9,2018,7,11,"2018-07-12 05:06:00",193,1.04152136491405,1,2,2,53.54709492,-116.5961292,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",8,2018,7,11,"2018-07-12 04:51:00",193,0.793802225457299,1,2,2,53.570762,-116.5298979,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",7,2018,7,11,"2018-07-12 04:41:00",193,0.628170639276505,1,2,2,53.57745,-116.5053112,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",6,2018,7,11,"2018-07-12 04:32:00",193,0.479647308389346,1,2,2,53.577669,-116.4828499,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",5,2018,7,11,"2018-07-12 04:21:00",193,0.298301585117976,1,2,3,53.573598,-116.4585251,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",3,2018,7,11,"2018-07-12 04:02:00",193,-0.0185298539532539,1,3,3,53.590662,-116.437896,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",2,2018,7,11,"2018-07-12 03:50:00",193,-0.218401768273779,1,2,3,53.599512,-116.423982,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",1,2018,7,11,"2018-07-12 03:42:00",193,-0.351596011718115,1,2,3,53.608914,-116.4091476,0,0,1,0,0,0,0,0,0,"WR",32
4,6,376,"BBS",4,2018,7,11,"2018-07-12 04:11:00",193,0.130591783854697,1,3,3,53.585264,-116.4583911,0,0,1,0,0,0,0,0,0,"WR",32
11,10,530,"BBS",1,2018,7,15,"2018-07-16 04:23:00",197,-0.355577752590179,NA,0,2,54.36058768,-126.7925645,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",2,2018,7,15,"2018-07-16 04:32:00",197,-0.206592500276034,NA,0,1,54.35491422,-126.8155042,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",3,2018,7,15,"2018-07-16 04:41:00",197,-0.0560376567310747,NA,3,1,54.34190501,-126.8248332,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",4,2018,7,15,"2018-07-16 04:50:00",197,0.0948742849296984,NA,1,1,54.32783011,-126.8302313,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",5,2018,7,15,"2018-07-16 04:59:00",197,0.245602717333369,NA,3,1,54.31545759,-126.8360614,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",6,2018,7,15,"2018-07-16 05:08:00",197,0.396352012289896,NA,2,1,54.30207755,-126.8429287,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",7,2018,7,15,"2018-07-16 05:16:00",197,0.53035738368829,NA,1,1,54.28908804,-126.8504123,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",8,2018,7,15,"2018-07-16 05:25:00",197,0.681842361357479,NA,1,1,54.27426992,-126.8481477,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",9,2018,7,15,"2018-07-16 05:34:00",197,0.832516755726601,NA,0,1,54.26198674,-126.8546114,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",10,2018,7,15,"2018-07-16 05:43:00",197,0.98386631164286,NA,0,2,54.24771639,-126.8536066,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",11,2018,7,15,"2018-07-16 05:52:00",197,1.13566736870342,NA,0,3,54.23528736,-126.8433249,0,0,1,0,0,0,0,0,0,"WR",69
11,10,530,"BBS",12,2018,7,15,"2018-07-16 06:01:00",197,1.28628910528289,NA,0,3,54.2226156,-126.8510614,0,0,1,0,0,0,0,0,0,"WR",69
4,6,384,"BBS",12,2018,7,14,"2018-07-14 06:08:00",195,1.8654053213199,1,1,1,54.98552,-118.25501,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",8,2018,7,14,"2018-07-15 05:29:00",196,1.24386453522576,1,2,1,54.89835,-118.24638,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",7,2018,7,14,"2018-07-15 05:18:00",196,1.06196964714262,1,2,1,54.87617,-118.25636,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",10,2018,7,14,"2018-07-15 05:48:00",196,1.55595500051975,1,2,1,54.93765,-118.25902,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",6,2018,7,14,"2018-07-15 05:07:00",196,0.882474974791208,1,2,1,54.84163,-118.24781,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",9,2018,7,14,"2018-07-15 05:38:00",196,1.39223667085171,1,2,1,54.91452,-118.24777,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",11,2018,7,14,"2018-07-15 05:58:00",196,1.72016354130374,1,1,1,54.96598,-118.25542,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",5,2018,7,14,"2018-07-15 04:57:00",196,0.720115957061449,1,2,1,54.80569,-118.23409,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",4,2018,7,14,"2018-07-15 04:48:00",196,0.571688424812422,1,2,1,54.79108,-118.23116,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",3,2018,7,14,"2018-07-15 04:39:00",196,0.424479014807279,1,1,1,54.77626,-118.21022,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",2,2018,7,14,"2018-07-15 04:31:00",196,0.292424197329414,1,1,1,54.76156,-118.21179,0,0,1,0,0,0,0,0,0,"WR",44
4,6,384,"BBS",1,2018,7,14,"2018-07-15 04:20:00",196,0.10926702360312,1,1,1,54.74771,-118.22869,0,0,1,0,0,0,0,0,0,"WR",44
79,11,721,"BBS",1,2018,7,15,"2018-07-16 02:43:00",197,-0.360809578696887,NA,1,1,49.3098754,-107.7920366,1,1,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",2,2018,7,15,"2018-07-16 02:55:00",197,-0.162493451105224,NA,1,1,49.31638245,-107.8106511,1,1,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",3,2018,7,15,"2018-07-16 03:07:00",197,0.0358366804652732,NA,2,1,49.32831824,-107.8234936,2,1,1,0,0,1,0,0,0,"WR",403
79,11,721,"BBS",4,2018,7,15,"2018-07-16 03:19:00",197,0.235683405001957,NA,2,1,49.34052226,-107.8132904,2,1,1,0,0,1,0,0,0,"WR",403
4,10,369,"BBS",12,2018,7,12,"2018-07-13 05:55:00",194,1.85884422613515,1,1,4,52.85284,-117.74167,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",11,2018,7,12,"2018-07-13 05:42:00",194,1.64392359448804,1,2,4,52.84815,-117.72147,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",9,2018,7,12,"2018-07-13 05:20:00",194,1.2802123202218,1,1,4,52.82203,-117.71054,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",8,2018,7,12,"2018-07-13 05:09:00",194,1.09850823918978,1,1,4,52.80926,-117.70241,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",10,2018,7,12,"2018-07-13 05:31:00",194,1.46193055318462,1,0,4,52.83539,-117.71769,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",7,2018,7,12,"2018-07-13 04:58:00",194,0.917003931800526,1,1,4,52.7971,-117.69049,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",6,2018,7,12,"2018-07-13 04:46:00",194,0.718359941972626,1,1,4,52.78374,-117.68719,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",5,2018,7,12,"2018-07-13 04:33:00",194,0.502724017302196,1,0,4,52.77063,-117.68844,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",4,2018,7,12,"2018-07-13 04:23:00",194,0.337889955970976,1,0,4,52.75891,-117.67587,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",3,2018,7,12,"2018-07-13 04:11:00",194,0.140042540828386,1,0,4,52.75069,-117.65403,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",2,2018,7,12,"2018-07-13 04:00:00",194,-0.0413953397009124,1,0,4,52.74014,-117.63901,0,0,1,0,0,0,0,0,0,"WR",25
4,10,369,"BBS",1,2018,7,12,"2018-07-13 03:49:00",194,-0.224083954625659,1,0,4,52.72840439,-117.6442631,0,0,1,0,0,0,0,0,0,"WR",25
93,4,761,"BBS",12,2018,6,29,"2018-06-29 08:22:00",180,2.05634683986505,1,2,2,60.56102126,-134.4400527,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",11,2018,6,29,"2018-06-29 08:12:00",180,1.88757407930162,1,0,1,60.56183397,-134.4694489,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",7,2018,6,29,"2018-06-29 07:31:00",180,1.19525880111588,1,0,2,60.57375689,-134.5718163,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",10,2018,6,29,"2018-06-29 08:03:00",180,1.73631118125386,1,1,1,60.55858104,-134.4972363,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",9,2018,6,29,"2018-06-29 07:54:00",180,1.58443076676793,1,0,1,60.55949701,-134.5229661,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",8,2018,6,29,"2018-06-29 07:41:00",180,1.36465812173155,1,1,2,60.56821243,-134.5458899,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",6,2018,6,29,"2018-06-29 07:20:00",180,1.00960480478075,1,2,2,60.57662769,-134.5988284,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",5,2018,6,29,"2018-06-30 06:57:00",181,0.634499438537492,1,0,2,60.57847003,-134.6268582,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",4,2018,6,29,"2018-06-30 06:46:00",181,0.449972827169631,1,0,2,60.5748664,-134.6545026,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",3,2018,6,29,"2018-06-30 06:34:00",181,0.24773279984792,1,1,2,60.57677069,-134.6829738,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",2,2018,6,29,"2018-06-30 06:23:00",181,0.0620287111732694,1,1,2,60.57902508,-134.7124595,0,0,1,0,0,0,0,0,0,"WR",111
93,4,761,"BBS",1,2018,6,29,"2018-06-30 06:11:00",181,-0.140845077435177,1,0,2,60.58604124,-134.736616,0,0,1,0,0,0,0,0,0,"WR",111
11,10,538,"BBS",1,2018,6,17,"2018-06-18 03:28:00",169,-0.400126459002493,1,2,0,50.46544,-116.02906,0,0,1,0,0,0,0,0,0,"WR",180
11,10,538,"BBS",2,2018,6,17,"2018-06-18 03:41:00",169,-0.182044194208252,1,2,0,50.45479,-116.0212,1,1,1,0,0,0,0,0,0,"WR",180
11,10,538,"BBS",3,2018,6,17,"2018-06-18 03:53:00",169,0.0201998852358933,1,2,0,50.44476,-116.00013,2,1,1,0,0,0,0,0,0,"WR",180
11,10,538,"BBS",4,2018,6,17,"2018-06-18 04:03:00",169,0.188422709703445,1,0,0,50.43315,-115.99135,1,1,1,0,0,0,0,0,0,"WR",180
11,10,545,"BBS",1,2018,7,12,"2018-07-13 03:41:00",194,-0.549851241906484,1,0,0,51.978852,-121.465235,0,0,1,0,0,0,0,0,0,"WR",234
11,10,545,"BBS",2,2018,7,12,"2018-07-13 03:53:00",194,-0.349223700695568,1,0,0,51.965883,-121.471597,0,0,1,0,0,0,0,0,0,"WR",234
11,10,545,"BBS",3,2018,7,12,"2018-07-13 04:03:00",194,-0.180842025478682,1,0,0,51.953108,-121.461389,0,0,1,0,0,0,0,0,0,"WR",234
11,10,545,"BBS",4,2018,7,12,"2018-07-13 04:13:00",194,-0.0127573953072222,1,0,0,51.940609,-121.455293,0,0,1,0,0,0,0,0,0,"WR",234
11,10,545,"BBS",5,2018,7,12,"2018-07-13 04:24:00",194,0.172321811649535,1,0,0,51.927293,-121.445256,0,0,1,0,0,0,0,0,0,"WR",234
11,10,545,"BBS",6,2018,7,12,"2018-07-13 04:33:00",194,0.324025932947794,1,0,0,51.916896,-121.432293,0,0,1,0,0,0,0,0,0,"WR",234
11,10,545,"BBS",7,2018,7,12,"2018-07-13 04:43:00",194,0.492105337248908,1,0,0,51.9098,-121.419694,0,0,1,0,0,0,0,0,0,"WR",234
11,10,545,"BBS",8,2018,7,12,"2018-07-13 04:53:00",194,0.660357698864406,1,1,0,51.896148,-121.41244,0,0,1,0,0,0,0,0,0,"WR",234
11,10,545,"BBS",9,2018,7,12,"2018-07-13 05:02:00",194,0.811286939647463,1,0,0,51.883499,-121.413812,0,0,1,0,0,0,0,0,0,"WR",234
